City,Latitude,Longitude,Crime_Type,Date,Time,Severity_Score,Weather_Condition,Patrol_Presence
Dudu,26.7043,75.585,Assault,06-08-2023,4:51,9,Cloudy,Yes
Amber,26.9948,75.8513,Fraud,07-02-2023,20:31,1,Clear,No
Dudu,26.7043,75.585,Fraud,16-09-2023,12:12,8,Stormy,No
Tonk Road,26.8537,75.805,Pickpocket,19-06-2023,10:34,10,Rainy,Yes
Phagi,26.5873,75.6671,Vandalism,06-07-2023,9:50,7,Rainy,No
Phulera,26.8732,75.2433,Burglary,31-05-2023,4:25,1,Rainy,Yes
Shahpura,27.3913,75.9595,Pickpocket,18-02-2023,1:21,4,Rainy,No
Chaksu,26.6052,75.9481,Robbery,19-11-2023,23:29,9,Stormy,Yes
Mauzmabad,26.5215,75.488,Theft,09-02-2023,21:16,5,Clear,Yes
Mauzmabad,26.5215,75.488,Vandalism,15-11-2023,7:5,1,Stormy,No
Mauzamabad,26.5215,75.488,Burglary,15-09-2023,14:38,9,Stormy,Yes
Raja Park,26.8996,75.8277,Pickpocket,30-03-2023,10:5,7,Stormy,No
Chomu,27.17,75.7221,Vandalism,15-01-2023,22:49,7,Foggy,Yes
Gopalpura,26.8815,75.789,Theft,20-05-2023,16:30,10,Foggy,Yes
Malviya Nagar,26.8526,75.818,Robbery,30-09-2023,3:35,9,Rainy,No
C-Scheme,26.9124,75.7873,Pickpocket,10-06-2023,7:25,7,Stormy,Yes
Phulera,26.8732,75.2433,Burglary,13-11-2023,9:48,4,Stormy,Yes
C-Scheme,26.9124,75.7873,Robbery,25-08-2023,1:41,10,Rainy,No
Amber,26.9948,75.8513,Pickpocket,20-08-2023,7:52,4,Stormy,No
Ajmer Road,26.9117,75.7437,Vandalism,25-01-2023,13:15,2,Clear,Yes
Tonk Road,26.8537,75.805,Pickpocket,20-11-2023,19:47,6,Clear,No
Bassi,26.8394,76.0411,Murder,12-01-2023,5:10,9,Foggy,Yes
Sindhi Camp,26.9216,75.796,Assault,25-04-2023,14:9,10,Rainy,No
Gopalpura,26.8815,75.789,Theft,20-09-2023,1:33,7,Stormy,Yes
Phagi,26.5873,75.6671,Fraud,04-10-2023,14:12,7,Rainy,Yes
Jagatpura,26.8626,75.847,Fraud,24-03-2023,5:39,5,Stormy,Yes
Bassi,26.8394,76.0411,Robbery,07-01-2023,13:44,7,Rainy,Yes
Jagatpura,26.8626,75.847,Theft,27-03-2023,7:46,10,Clear,No
Amber,26.9948,75.8513,Theft,22-09-2023,2:44,7,Clear,No
Chaksu,26.6052,75.9481,Robbery,26-04-2023,22:30,5,Stormy,Yes
Jamwa Ramgarh,26.964,75.876,Vandalism,05-02-2023,8:54,4,Stormy,No
Bapu Nagar,26.8926,75.812,Murder,21-06-2023,6:2,8,Rainy,No
Kotputli,27.7025,76.1996,Burglary,22-10-2023,10:57,9,Rainy,Yes
Malviya Nagar,26.8526,75.818,Robbery,21-12-2023,14:22,8,Clear,No
Sambhar,26.9131,75.1914,Theft,15-01-2023,6:34,7,Clear,No
Mansarovar,26.8648,75.759,Theft,06-01-2023,21:51,6,Stormy,Yes
Chomu,27.17,75.7221,Vandalism,08-11-2023,16:15,8,Clear,Yes
Jagatpura,26.8626,75.847,Murder,23-09-2023,3:39,2,Clear,Yes
Chomu,27.17,75.7221,Theft,20-11-2023,12:16,4,Cloudy,Yes
Shahpura,27.3913,75.9595,Burglary,12-05-2023,17:4,5,Stormy,No
Mauzamabad,26.5215,75.488,Murder,13-10-2023,18:12,7,Rainy,No
Kotputli,27.7025,76.1996,Vandalism,12-08-2023,21:26,2,Stormy,Yes
C-Scheme,26.9124,75.7873,Robbery,09-11-2023,23:2,4,Clear,No
Gopalpura,26.8815,75.789,Fraud,28-07-2023,12:11,1,Foggy,No
Chaksu,26.6052,75.9481,Assault,03-07-2023,20:58,9,Cloudy,No
Tonk Road,26.8537,75.805,Assault,10-09-2023,16:58,1,Clear,Yes
Kotputli,27.7025,76.1996,Theft,23-02-2023,2:44,7,Foggy,No
Bapu Nagar,26.8926,75.812,Assault,24-08-2023,13:9,6,Cloudy,No
Chomu,27.17,75.7221,Murder,05-09-2023,8:57,9,Stormy,No
Paota,27.3763,76.0405,Theft,08-03-2023,2:10,8,Rainy,Yes
Phagi,26.5873,75.6671,Burglary,19-07-2023,19:14,2,Cloudy,No
Raja Park,26.8996,75.8277,Fraud,23-06-2023,20:55,1,Rainy,No
Bassi,26.8394,76.0411,Vandalism,24-07-2023,9:53,9,Stormy,No
Jaipur,26.9124,75.7873,Pickpocket,03-06-2023,18:53,2,Rainy,Yes
Ajmer Road,26.9117,75.7437,Theft,08-12-2023,0:20,8,Foggy,No
Kotputli,27.7025,76.1996,Burglary,18-05-2023,2:42,6,Cloudy,No
Viratnagar,27.3189,76.1833,Pickpocket,12-04-2023,23:11,5,Stormy,No
Mansarovar,26.8648,75.759,Vandalism,29-07-2023,18:52,9,Cloudy,No
C-Scheme,26.9124,75.7873,Fraud,21-01-2023,2:59,9,Rainy,No
Chomu,27.17,75.7221,Vandalism,13-09-2023,7:6,2,Foggy,Yes
Chaksu,26.6052,75.9481,Pickpocket,16-04-2023,18:5,9,Clear,No
Tonk Road,26.8537,75.805,Robbery,02-04-2023,2:18,6,Foggy,Yes
Kishangarh-Renwal,26.7536,75.565,Murder,19-03-2023,20:18,1,Stormy,Yes
Amber,26.9948,75.8513,Assault,15-07-2023,16:36,8,Foggy,No
Chaksu,26.6052,75.9481,Pickpocket,26-03-2023,18:31,5,Rainy,No
Gopalpura,26.8815,75.789,Fraud,12-12-2023,14:18,5,Clear,No
Kotputli,27.7025,76.1996,Theft,24-11-2023,6:59,6,Cloudy,Yes
Bassi,26.8394,76.0411,Burglary,24-07-2023,18:3,8,Clear,No
Shahpura,27.3913,75.9595,Assault,28-02-2023,7:11,1,Cloudy,No
Bassi,26.8394,76.0411,Assault,24-02-2023,12:46,1,Clear,Yes
Dudu,26.7043,75.585,Murder,17-04-2023,7:57,8,Foggy,Yes
Mauzmabad,26.5215,75.488,Assault,01-07-2023,23:40,6,Clear,No
Gopalpura,26.8815,75.789,Murder,26-03-2023,22:57,7,Cloudy,No
Kot Khawada,26.7972,75.67,Vandalism,14-12-2023,11:59,8,Stormy,Yes
Shahpura,27.3913,75.9595,Fraud,08-09-2023,19:52,4,Cloudy,No
Bassi,26.8394,76.0411,Murder,01-02-2023,21:35,6,Rainy,Yes
Sanganer,26.8191,75.8028,Murder,05-08-2023,3:56,9,Rainy,No
Dudu,26.7043,75.585,Robbery,11-08-2023,6:32,10,Clear,Yes
Dudu,26.7043,75.585,Pickpocket,23-03-2023,22:11,9,Clear,No
Kot Khawada,26.7972,75.67,Burglary,21-11-2023,5:45,8,Cloudy,No
Viratnagar,27.3189,76.1833,Fraud,07-03-2023,11:6,2,Foggy,No
Mauzamabad,26.5215,75.488,Vandalism,07-05-2023,13:15,3,Clear,Yes
Mauzamabad,26.5215,75.488,Fraud,03-08-2023,17:53,5,Foggy,Yes
Bassi,26.8394,76.0411,Fraud,10-04-2023,9:29,10,Cloudy,No
Chomu,27.17,75.7221,Robbery,09-01-2023,4:12,7,Clear,No
Malviya Nagar,26.8526,75.818,Theft,24-06-2023,22:24,4,Foggy,No
Malviya Nagar,26.8526,75.818,Theft,08-11-2023,15:52,3,Cloudy,Yes
Raja Park,26.8996,75.8277,Robbery,04-12-2023,3:40,5,Clear,Yes
Raja Park,26.8996,75.8277,Theft,28-07-2023,13:44,10,Foggy,Yes
Amber,26.9948,75.8513,Murder,19-07-2023,20:19,1,Rainy,No
Kishangarh-Renwal,26.7536,75.565,Robbery,28-04-2023,16:59,8,Stormy,No
Mauzmabad,26.5215,75.488,Robbery,10-10-2023,8:29,9,Stormy,No
Sanganer,26.8191,75.8028,Burglary,04-01-2023,20:12,3,Stormy,Yes
Shahpura,27.3913,75.9595,Murder,29-05-2023,13:43,8,Foggy,Yes
Chaksu,26.6052,75.9481,Murder,15-08-2023,11:54,8,Stormy,No
Shahpura,27.3913,75.9595,Burglary,18-07-2023,7:19,7,Clear,Yes
Jamwa Ramgarh,26.964,75.876,Murder,07-08-2023,13:43,4,Clear,Yes
Malviya Nagar,26.8526,75.818,Murder,14-02-2023,0:23,10,Clear,Yes
Chomu,27.17,75.7221,Theft,13-03-2023,12:3,5,Foggy,Yes
Ajmer Road,26.9117,75.7437,Pickpocket,08-09-2023,6:24,7,Clear,No
Mauzmabad,26.5215,75.488,Pickpocket,30-06-2023,21:2,10,Foggy,Yes
Jaipur,26.9124,75.7873,Fraud,27-06-2023,6:0,5,Foggy,No
Jamwa Ramgarh,26.964,75.876,Pickpocket,01-06-2023,17:37,2,Rainy,Yes
Kot Khawada,26.7972,75.67,Fraud,28-05-2023,19:11,8,Clear,No
Jagatpura,26.8626,75.847,Murder,20-07-2023,9:37,5,Foggy,No
Sanganer,26.8191,75.8028,Fraud,01-07-2023,19:50,4,Clear,No
Paota,27.3763,76.0405,Assault,04-01-2023,22:50,10,Foggy,No
Gopalpura,26.8815,75.789,Assault,27-03-2023,20:25,2,Cloudy,No
Sindhi Camp,26.9216,75.796,Pickpocket,29-01-2023,10:52,6,Clear,Yes
Malviya Nagar,26.8526,75.818,Murder,11-09-2023,3:20,1,Foggy,No
Vaishali Nagar,26.922,75.7411,Robbery,18-11-2023,20:27,3,Cloudy,No
Bassi,26.8394,76.0411,Vandalism,14-06-2023,16:8,8,Rainy,Yes
Sanganer,26.8191,75.8028,Assault,14-08-2023,19:11,10,Stormy,No
Sambhar,26.9131,75.1914,Murder,08-12-2023,17:49,10,Foggy,No
Ajmer Road,26.9117,75.7437,Pickpocket,19-08-2023,5:41,1,Rainy,No
Sindhi Camp,26.9216,75.796,Murder,05-07-2023,18:4,9,Foggy,No
Mauzmabad,26.5215,75.488,Fraud,19-12-2023,21:36,10,Clear,No
Sanganer,26.8191,75.8028,Fraud,08-08-2023,11:1,6,Clear,No
Raja Park,26.8996,75.8277,Fraud,13-04-2023,14:18,8,Clear,Yes
Sambhar,26.9131,75.1914,Pickpocket,19-09-2023,23:17,2,Clear,No
Sanganer,26.8191,75.8028,Robbery,18-07-2023,12:30,5,Rainy,No
Malviya Nagar,26.8526,75.818,Burglary,27-04-2023,1:59,5,Foggy,No
Amber,26.9948,75.8513,Vandalism,04-05-2023,3:57,2,Stormy,Yes
Sanganer,26.8191,75.8028,Pickpocket,30-04-2023,23:49,4,Stormy,No
Kishangarh-Renwal,26.7536,75.565,Burglary,11-08-2023,15:50,7,Foggy,No
Mauzmabad,26.5215,75.488,Murder,09-05-2023,3:44,10,Foggy,Yes
Viratnagar,27.3189,76.1833,Pickpocket,13-12-2023,19:38,3,Foggy,Yes
Jagatpura,26.8626,75.847,Assault,23-12-2023,16:25,3,Stormy,Yes
Vaishali Nagar,26.922,75.7411,Vandalism,30-03-2023,1:39,1,Stormy,Yes
Malviya Nagar,26.8526,75.818,Fraud,27-08-2023,10:17,6,Stormy,No
Raja Park,26.8996,75.8277,Assault,19-03-2023,0:11,2,Stormy,No
Mauzamabad,26.5215,75.488,Vandalism,29-11-2023,16:34,1,Rainy,No
C-Scheme,26.9124,75.7873,Pickpocket,12-11-2023,21:53,8,Foggy,Yes
Chomu,27.17,75.7221,Robbery,26-02-2023,15:34,4,Rainy,No
Jamwa Ramgarh,26.964,75.876,Robbery,12-04-2023,23:11,4,Cloudy,No
Sambhar,26.9131,75.1914,Theft,01-10-2023,13:29,2,Clear,Yes
Sambhar,26.9131,75.1914,Theft,12-12-2023,17:14,5,Foggy,No
Mauzamabad,26.5215,75.488,Robbery,07-11-2023,21:9,5,Clear,Yes
Bassi,26.8394,76.0411,Murder,24-12-2023,0:29,5,Rainy,No
Jamwa Ramgarh,26.964,75.876,Vandalism,01-07-2023,18:13,9,Cloudy,Yes
Chaksu,26.6052,75.9481,Murder,29-08-2023,23:35,3,Stormy,Yes
Gopalpura,26.8815,75.789,Assault,24-03-2023,21:2,6,Rainy,No
Vaishali Nagar,26.922,75.7411,Fraud,19-11-2023,6:58,2,Foggy,Yes
Vaishali Nagar,26.922,75.7411,Burglary,28-02-2023,5:48,2,Cloudy,Yes
Bapu Nagar,26.8926,75.812,Robbery,15-12-2023,15:48,8,Foggy,No
Jagatpura,26.8626,75.847,Murder,22-12-2023,2:20,2,Rainy,Yes
C-Scheme,26.9124,75.7873,Fraud,04-12-2023,17:44,4,Cloudy,Yes
Jamwa Ramgarh,26.964,75.876,Pickpocket,12-07-2023,15:2,7,Stormy,No
Vaishali Nagar,26.922,75.7411,Vandalism,18-10-2023,5:28,8,Stormy,Yes
Paota,27.3763,76.0405,Vandalism,20-03-2023,3:24,5,Cloudy,Yes
Sindhi Camp,26.9216,75.796,Burglary,18-05-2023,6:18,9,Stormy,Yes
Malviya Nagar,26.8526,75.818,Pickpocket,15-01-2023,10:2,3,Rainy,Yes
Mansarovar,26.8648,75.759,Fraud,06-06-2023,12:23,9,Clear,Yes
Kot Khawada,26.7972,75.67,Murder,25-01-2023,7:26,1,Foggy,Yes
Bassi,26.8394,76.0411,Assault,11-01-2023,17:31,2,Stormy,Yes
Jaipur,26.9124,75.7873,Murder,27-06-2023,18:32,10,Foggy,No
Ajmer Road,26.9117,75.7437,Pickpocket,18-05-2023,23:18,3,Clear,No
Jagatpura,26.8626,75.847,Burglary,05-09-2023,7:30,10,Cloudy,No
Ajmer Road,26.9117,75.7437,Pickpocket,20-07-2023,17:48,10,Foggy,No
Vaishali Nagar,26.922,75.7411,Theft,03-10-2023,3:37,3,Cloudy,No
Kotputli,27.7025,76.1996,Fraud,13-06-2023,2:21,6,Foggy,No
C-Scheme,26.9124,75.7873,Vandalism,17-07-2023,10:36,4,Foggy,No
Sindhi Camp,26.9216,75.796,Robbery,27-04-2023,12:11,6,Stormy,No
Vaishali Nagar,26.922,75.7411,Vandalism,19-12-2023,5:56,7,Cloudy,Yes
Shahpura,27.3913,75.9595,Vandalism,11-10-2023,0:4,4,Rainy,No
Amber,26.9948,75.8513,Pickpocket,11-05-2023,23:7,7,Rainy,Yes
Chaksu,26.6052,75.9481,Murder,12-08-2023,13:11,10,Rainy,No
Amber,26.9948,75.8513,Burglary,21-12-2023,20:12,5,Cloudy,No
Ajmer Road,26.9117,75.7437,Vandalism,31-03-2023,18:37,6,Foggy,No
Sambhar,26.9131,75.1914,Vandalism,29-10-2023,6:27,1,Cloudy,No
Jagatpura,26.8626,75.847,Theft,02-10-2023,13:44,10,Rainy,Yes
Jagatpura,26.8626,75.847,Murder,09-06-2023,17:25,8,Cloudy,No
Sindhi Camp,26.9216,75.796,Assault,13-09-2023,14:10,9,Clear,No
Bassi,26.8394,76.0411,Robbery,05-03-2023,2:47,3,Stormy,Yes
Bassi,26.8394,76.0411,Pickpocket,18-07-2023,12:28,1,Stormy,Yes
Malviya Nagar,26.8526,75.818,Fraud,02-10-2023,1:45,8,Cloudy,No
Tonk Road,26.8537,75.805,Theft,03-01-2023,12:34,5,Rainy,Yes
Chomu,27.17,75.7221,Murder,28-11-2023,14:0,10,Cloudy,No
Ajmer Road,26.9117,75.7437,Burglary,19-10-2023,18:31,10,Foggy,No
Chomu,27.17,75.7221,Fraud,17-11-2023,19:1,5,Rainy,No
Jaipur,26.9124,75.7873,Vandalism,18-10-2023,20:38,2,Foggy,No
Kot Khawada,26.7972,75.67,Assault,09-01-2023,21:42,3,Stormy,No
Mauzmabad,26.5215,75.488,Theft,27-07-2023,6:17,2,Rainy,Yes
Paota,27.3763,76.0405,Assault,26-06-2023,4:56,9,Foggy,No
Shahpura,27.3913,75.9595,Theft,21-04-2023,19:44,10,Clear,No
C-Scheme,26.9124,75.7873,Fraud,27-03-2023,20:54,6,Clear,No
Sanganer,26.8191,75.8028,Robbery,06-04-2023,22:10,1,Clear,No
Kotputli,27.7025,76.1996,Fraud,17-11-2023,16:6,4,Rainy,No
Bapu Nagar,26.8926,75.812,Theft,07-02-2023,0:0,10,Stormy,No
Kot Khawada,26.7972,75.67,Assault,10-01-2023,15:53,8,Clear,No
Kot Khawada,26.7972,75.67,Robbery,14-08-2023,7:11,1,Foggy,No
Ajmer Road,26.9117,75.7437,Murder,27-12-2023,19:35,2,Cloudy,Yes
Dudu,26.7043,75.585,Theft,24-12-2023,20:4,3,Cloudy,Yes
Phulera,26.8732,75.2433,Murder,17-12-2023,5:23,4,Cloudy,No
Paota,27.3763,76.0405,Robbery,09-04-2023,22:34,8,Cloudy,No
Viratnagar,27.3189,76.1833,Vandalism,12-11-2023,17:24,4,Foggy,No
Ajmer Road,26.9117,75.7437,Assault,23-11-2023,6:38,3,Clear,No
Jamwa Ramgarh,26.964,75.876,Vandalism,20-08-2023,17:43,2,Rainy,No
Gopalpura,26.8815,75.789,Theft,11-07-2023,5:43,3,Clear,Yes
Sambhar,26.9131,75.1914,Assault,15-01-2023,20:20,9,Foggy,Yes
Sindhi Camp,26.9216,75.796,Burglary,27-09-2023,5:0,7,Clear,Yes
Paota,27.3763,76.0405,Pickpocket,10-08-2023,16:43,3,Stormy,No
Kishangarh-Renwal,26.7536,75.565,Assault,17-09-2023,16:39,4,Cloudy,Yes
Kot Khawada,26.7972,75.67,Fraud,18-01-2023,7:13,2,Foggy,Yes
Viratnagar,27.3189,76.1833,Vandalism,26-07-2023,19:31,8,Clear,Yes
Mauzmabad,26.5215,75.488,Fraud,06-01-2023,15:50,2,Stormy,Yes
Bassi,26.8394,76.0411,Burglary,25-09-2023,16:49,4,Foggy,No
Vaishali Nagar,26.922,75.7411,Murder,06-06-2023,18:27,7,Cloudy,Yes
Malviya Nagar,26.8526,75.818,Assault,13-12-2023,3:35,2,Rainy,No
C-Scheme,26.9124,75.7873,Burglary,03-12-2023,3:16,1,Rainy,No
Sanganer,26.8191,75.8028,Pickpocket,04-09-2023,15:9,1,Cloudy,Yes
Jagatpura,26.8626,75.847,Vandalism,15-01-2023,5:59,4,Cloudy,Yes
Jaipur,26.9124,75.7873,Theft,20-12-2023,3:19,4,Cloudy,Yes
Bapu Nagar,26.8926,75.812,Theft,05-08-2023,21:20,2,Cloudy,No
C-Scheme,26.9124,75.7873,Vandalism,03-12-2023,21:3,1,Rainy,Yes
Sanganer,26.8191,75.8028,Fraud,23-01-2023,14:16,3,Stormy,No
Vaishali Nagar,26.922,75.7411,Theft,04-02-2023,2:26,10,Foggy,No
Vaishali Nagar,26.922,75.7411,Murder,31-01-2023,2:57,3,Rainy,No
Mansarovar,26.8648,75.759,Pickpocket,24-03-2023,16:37,3,Stormy,No
Dudu,26.7043,75.585,Robbery,13-01-2023,17:16,5,Clear,Yes
Sindhi Camp,26.9216,75.796,Theft,24-06-2023,21:30,9,Clear,No
Tonk Road,26.8537,75.805,Fraud,30-03-2023,9:9,8,Rainy,No
Malviya Nagar,26.8526,75.818,Pickpocket,06-05-2023,19:42,6,Foggy,No
Sanganer,26.8191,75.8028,Vandalism,22-06-2023,20:44,8,Rainy,Yes
Raja Park,26.8996,75.8277,Pickpocket,10-11-2023,3:48,1,Foggy,No
Bassi,26.8394,76.0411,Murder,05-04-2023,23:48,8,Rainy,No
Shahpura,27.3913,75.9595,Vandalism,31-12-2023,6:38,3,Clear,No
Mansarovar,26.8648,75.759,Assault,29-12-2023,14:48,10,Rainy,Yes
Shahpura,27.3913,75.9595,Murder,19-11-2023,10:33,5,Clear,No
Paota,27.3763,76.0405,Theft,27-10-2023,0:44,5,Foggy,No
Bassi,26.8394,76.0411,Assault,22-04-2023,10:51,10,Rainy,No
Gopalpura,26.8815,75.789,Pickpocket,06-11-2023,11:5,5,Clear,No
Kot Khawada,26.7972,75.67,Assault,25-03-2023,13:26,1,Rainy,No
Kishangarh-Renwal,26.7536,75.565,Fraud,30-09-2023,0:46,8,Stormy,No
Paota,27.3763,76.0405,Vandalism,02-01-2023,16:45,7,Foggy,Yes
Phagi,26.5873,75.6671,Burglary,19-10-2023,16:3,5,Stormy,No
Mauzmabad,26.5215,75.488,Robbery,13-09-2023,5:11,2,Foggy,No
Kot Khawada,26.7972,75.67,Burglary,24-07-2023,22:23,2,Clear,No
Shahpura,27.3913,75.9595,Assault,02-09-2023,10:33,3,Rainy,Yes
Bassi,26.8394,76.0411,Pickpocket,20-12-2023,10:40,1,Foggy,Yes
Phagi,26.5873,75.6671,Pickpocket,04-08-2023,0:6,3,Cloudy,No
Tonk Road,26.8537,75.805,Vandalism,10-10-2023,4:8,2,Rainy,No
Raja Park,26.8996,75.8277,Murder,17-09-2023,16:57,3,Foggy,Yes
Phulera,26.8732,75.2433,Robbery,05-10-2023,1:4,7,Stormy,No
Ajmer Road,26.9117,75.7437,Pickpocket,09-04-2023,2:35,3,Foggy,No
Phagi,26.5873,75.6671,Fraud,14-03-2023,17:5,2,Stormy,Yes
Dudu,26.7043,75.585,Murder,03-04-2023,11:33,10,Stormy,No
Ajmer Road,26.9117,75.7437,Theft,01-11-2023,3:6,7,Clear,Yes
Vaishali Nagar,26.922,75.7411,Theft,31-12-2023,19:52,4,Clear,No
Sanganer,26.8191,75.8028,Murder,06-07-2023,22:16,2,Rainy,Yes
C-Scheme,26.9124,75.7873,Vandalism,04-02-2023,3:36,6,Cloudy,Yes
Mauzmabad,26.5215,75.488,Burglary,17-04-2023,12:16,2,Clear,No
Bapu Nagar,26.8926,75.812,Theft,05-04-2023,20:7,1,Stormy,Yes
Bapu Nagar,26.8926,75.812,Fraud,16-12-2023,19:50,8,Rainy,No
Mauzmabad,26.5215,75.488,Burglary,21-04-2023,11:37,7,Clear,No
Kotputli,27.7025,76.1996,Assault,13-05-2023,17:58,7,Stormy,Yes
Chomu,27.17,75.7221,Robbery,20-10-2023,19:2,3,Foggy,Yes
Mansarovar,26.8648,75.759,Fraud,23-12-2023,12:3,5,Foggy,No
Jamwa Ramgarh,26.964,75.876,Fraud,07-09-2023,1:18,10,Rainy,No
Phulera,26.8732,75.2433,Vandalism,10-11-2023,21:6,5,Stormy,No
Dudu,26.7043,75.585,Burglary,07-07-2023,18:10,1,Foggy,Yes
C-Scheme,26.9124,75.7873,Assault,31-12-2023,3:33,4,Rainy,Yes
Shahpura,27.3913,75.9595,Assault,03-07-2023,18:27,3,Foggy,No
Sambhar,26.9131,75.1914,Pickpocket,09-11-2023,21:58,7,Cloudy,No
Gopalpura,26.8815,75.789,Fraud,12-11-2023,6:48,3,Foggy,No
Phulera,26.8732,75.2433,Vandalism,17-01-2023,13:43,4,Cloudy,Yes
Ajmer Road,26.9117,75.7437,Murder,05-09-2023,17:59,6,Cloudy,No
Tonk Road,26.8537,75.805,Pickpocket,08-10-2023,20:18,10,Rainy,No
Mauzamabad,26.5215,75.488,Burglary,25-04-2023,21:18,3,Foggy,No
Kishangarh-Renwal,26.7536,75.565,Pickpocket,05-06-2023,0:59,5,Stormy,Yes
Vaishali Nagar,26.922,75.7411,Pickpocket,28-07-2023,2:39,1,Stormy,Yes
Vaishali Nagar,26.922,75.7411,Pickpocket,16-02-2023,0:53,4,Cloudy,Yes
Mansarovar,26.8648,75.759,Fraud,25-10-2023,22:48,5,Cloudy,Yes
Phulera,26.8732,75.2433,Pickpocket,04-03-2023,14:33,8,Rainy,Yes
Shahpura,27.3913,75.9595,Fraud,15-06-2023,23:32,10,Stormy,No
Malviya Nagar,26.8526,75.818,Burglary,17-12-2023,2:41,4,Rainy,Yes
Jagatpura,26.8626,75.847,Robbery,10-04-2023,0:46,9,Clear,Yes
Tonk Road,26.8537,75.805,Vandalism,11-07-2023,10:58,4,Cloudy,No
Sambhar,26.9131,75.1914,Theft,06-03-2023,8:26,6,Clear,Yes
Bapu Nagar,26.8926,75.812,Theft,23-06-2023,18:31,4,Clear,Yes
Malviya Nagar,26.8526,75.818,Assault,26-10-2023,17:15,1,Stormy,No
Mauzmabad,26.5215,75.488,Pickpocket,20-06-2023,17:24,10,Stormy,Yes
Vaishali Nagar,26.922,75.7411,Fraud,19-04-2023,11:5,7,Foggy,Yes
Vaishali Nagar,26.922,75.7411,Theft,11-07-2023,14:12,5,Rainy,No
Bapu Nagar,26.8926,75.812,Assault,04-07-2023,2:38,1,Cloudy,No
Vaishali Nagar,26.922,75.7411,Pickpocket,14-04-2023,16:58,1,Foggy,Yes
Phulera,26.8732,75.2433,Theft,03-05-2023,14:25,5,Stormy,No
Chomu,27.17,75.7221,Fraud,07-01-2023,5:42,8,Stormy,No
Mansarovar,26.8648,75.759,Theft,22-01-2023,0:39,8,Rainy,No
Phulera,26.8732,75.2433,Pickpocket,21-07-2023,6:29,3,Cloudy,No
Raja Park,26.8996,75.8277,Fraud,09-05-2023,18:30,8,Rainy,Yes
C-Scheme,26.9124,75.7873,Fraud,30-08-2023,10:3,7,Stormy,Yes
Phagi,26.5873,75.6671,Vandalism,10-05-2023,12:36,9,Stormy,Yes
Bassi,26.8394,76.0411,Fraud,22-04-2023,2:2,1,Rainy,No
Viratnagar,27.3189,76.1833,Theft,12-01-2023,16:38,1,Clear,No
Mansarovar,26.8648,75.759,Vandalism,26-04-2023,11:58,3,Cloudy,No
C-Scheme,26.9124,75.7873,Murder,15-02-2023,21:53,5,Stormy,Yes
Mauzamabad,26.5215,75.488,Vandalism,06-12-2023,17:56,2,Cloudy,Yes
Bapu Nagar,26.8926,75.812,Theft,21-10-2023,6:28,10,Clear,Yes
Shahpura,27.3913,75.9595,Murder,12-05-2023,17:48,7,Rainy,No
Bassi,26.8394,76.0411,Robbery,26-02-2023,19:27,4,Foggy,No
Jamwa Ramgarh,26.964,75.876,Robbery,01-06-2023,12:51,1,Foggy,No
Sanganer,26.8191,75.8028,Theft,16-03-2023,0:2,5,Foggy,No
Dudu,26.7043,75.585,Vandalism,01-06-2023,8:27,9,Clear,No
Chaksu,26.6052,75.9481,Burglary,03-05-2023,6:10,1,Clear,Yes
Viratnagar,27.3189,76.1833,Murder,01-08-2023,4:34,1,Rainy,No
Sanganer,26.8191,75.8028,Fraud,10-12-2023,16:59,3,Cloudy,No
Vaishali Nagar,26.922,75.7411,Burglary,17-06-2023,9:40,10,Clear,Yes
Viratnagar,27.3189,76.1833,Robbery,26-01-2023,22:30,9,Stormy,No
Vaishali Nagar,26.922,75.7411,Assault,23-04-2023,13:45,4,Clear,No
Sindhi Camp,26.9216,75.796,Murder,17-12-2023,1:1,2,Stormy,No
Mauzamabad,26.5215,75.488,Theft,11-12-2023,22:0,6,Cloudy,No
Chomu,27.17,75.7221,Robbery,05-04-2023,22:22,3,Rainy,No
Chaksu,26.6052,75.9481,Vandalism,07-09-2023,21:58,8,Clear,No
Phulera,26.8732,75.2433,Vandalism,14-03-2023,2:22,3,Clear,No
Phulera,26.8732,75.2433,Fraud,02-09-2023,16:20,6,Clear,No
Sanganer,26.8191,75.8028,Theft,29-09-2023,22:9,3,Rainy,Yes
Raja Park,26.8996,75.8277,Burglary,07-02-2023,3:40,4,Foggy,Yes
Phagi,26.5873,75.6671,Fraud,08-02-2023,11:40,3,Cloudy,Yes
Phulera,26.8732,75.2433,Pickpocket,01-10-2023,8:30,6,Clear,Yes
Phulera,26.8732,75.2433,Fraud,07-07-2023,0:28,7,Clear,No
Mansarovar,26.8648,75.759,Vandalism,27-07-2023,1:46,3,Clear,No
C-Scheme,26.9124,75.7873,Murder,18-05-2023,5:55,5,Rainy,No
Jamwa Ramgarh,26.964,75.876,Theft,16-11-2023,19:18,10,Cloudy,No
Paota,27.3763,76.0405,Fraud,28-01-2023,1:46,4,Stormy,Yes
Jaipur,26.9124,75.7873,Murder,26-06-2023,10:34,9,Stormy,Yes
Gopalpura,26.8815,75.789,Vandalism,10-01-2023,21:45,10,Rainy,No
Phagi,26.5873,75.6671,Burglary,14-10-2023,15:38,1,Stormy,No
Ajmer Road,26.9117,75.7437,Burglary,13-03-2023,8:34,5,Rainy,Yes
